6.45836 -13.58097
6.51032 -13.76112
6.56346 -13.94553
6.61783 -14.13435
6.67349 -14.32776
6.73047 -14.52594
6.78884 -14.72907
6.84866 -14.93737
6.90998 -15.15103
6.97288 -15.37029
7.03742 -15.59538
7.10367 -15.82656
7.17172 -16.06408
7.24163 -16.30823
7.31351 -16.55930
7.38743 -16.81761
7.46350 -17.08349
7.54182 -17.35731
7.62250 -17.63943
7.70566 -17.93027
7.79142 -18.23024
7.87991 -18.53982
7.97129 -18.85948
8.06569 -19.18976
8.16328 -19.53122
8.26424 -19.88445
8.36875 -20.25011
8.47703 -20.62888
8.58927 -21.02152
8.70572 -21.42883
8.82664 -21.85169
8.95229 -22.29102
9.08296 -22.74786
9.21899 -23.22330
9.36072 -23.71854
9.50853 -24.23490
9.66284 -24.77379
9.82409 -25.33678
9.99278 -25.92556
10.16946 -26.54200
10.35472 -27.18816
10.54923 -27.86631
10.75371 -28.57894
10.96897 -29.32883
11.19590 -30.11906
11.43550 -30.95305
11.68889 -31.83463
11.95732 -32.76810
12.24220 -33.75829
12.54510 -34.81064
12.86784 -35.93132
